"Season","Name","Team","WAR","playerid"
"2010","Justin Verlander","DET","-0.1","8700"
"2010","Manny Acosta","NYM","0.0","8725"
"2010","Daniel Schlereth","DET","0.0","8739"
"2010","Andrew Cashner","CHC","0.0","8782"
"2010","Ryan Perry","DET","0.0","8799"
"2010","Antonio Bastardo","PHI","0.0","8844"
"2010","Blake Hawksworth","STL","-0.2","8963"
"2010","Cesar Valdez","ARI","-0.1","9013"
"2010","Jeanmar Gomez","CLE","0.0","9033"
"2010","John Axford","MIL","0.0","9059"
"2010","Gregory Infante","CHW","0.0","9119"
"2010","Sean O'Sullivan","- - -","0.0","9137"
"2010","Koji Uehara","BAL","0.0","9227"
"2010","David Herndon","PHI","0.0","9264"
"2010","Brandon Morrow","TOR","0.0","9346"
"2010","Brett Sinkbeil","FLA","0.0","9364"
"2010","Josh Tomlin","CLE","0.0","9388"
"2010","Daniel Stange","ARI","0.0","9404"
"2010","Doug Fister","SEA","0.0","9425"
"2010","Jeremy Jeffress","MIL","0.0","9490"
"2010","Jay Buente","FLA","0.0","9494"
"2010","Kam Mickolio","BAL","0.0","9513"
"2010","Jordan Smith","CIN","0.0","9515"
"2010","Andrew Carpenter","PHI","0.0","9533"
"2010","Mike Zagurski","PHI","0.0","9683"
"2010","Burke Badenhop","FLA","0.0","9736"
"2010","Sergio Romo","SFG","0.0","9817"
"2010","Brad Kilby","OAK","0.0","9823"
"2010","Carlos Fisher","CIN","-0.1","9832"
"2010","Michael Kirkman","TEX","0.0","9877"
"2010","Garrett Olson","SEA","0.0","9889"
"2010","Justin Thomas","PIT","0.0","9910"
"2010","Kevin Slowey","MIN","0.0","9918"
"2010","Bobby Parnell","NYM","0.0","9926"
"2010","Brandon Kintzler","MIL","0.0","9939"
"2010","Mike Dunn","ATL","0.0","9948"
"2010","Ryota Igarashi","NYM","0.0","10232"
"2010","Aroldis Chapman","CIN","0.0","10233"
"2010","Andrew Oliver","DET","0.0","10257"
"2010","Omar Beltre","TEX","0.0","10259"
"2010","Chris Sale","CHW","0.0","10603"
"2011","Neftali Feliz","TEX","0.0","18"
"2011","Ramon Ortiz","CHC","0.0","27"
"2011","Xavier Cedeno","HOU","0.0","36"
"2011","Miguel Batista","- - -","-0.1","46"
"2011","Zach Phillips","BAL","0.0","99"
"2011","Horacio Ramirez","LAA","0.0","110"
"2011","Dan Wheeler","BOS","0.0","120"
"2011","Rafael Betancourt","COL","0.0","177"
"2011","Darren Oliver","TEX","0.0","206"
"2011","Tim Wakefield","BOS","-0.1","219"
"2011","Daniel McCutchen","PIT","-0.1","263"
"2011","Juan Cruz","TBR","0.0","273"
"2011","Kyle Farnsworth","TBR","0.0","278"
"2011","Will Ohman","CHW","0.0","296"
"2011","Kerry Wood","CHC","0.0","304"
"2011","Kanekoa Texeira","KCR","0.0","334"
"2011","Blake Beavan","SEA","0.0","338"
"2011","Danys Baez","PHI","0.0","367"
"2011","Bartolo Colon","NYY","0.0","375"
"2011","CC Sabathia","NYY","0.0","404"
"2011","Brian Fuentes","OAK","0.0","429"
"2011","Dennys Reyes","BOS","0.0","444"
"2011","Fernando Rodney","LAA","0.0","494"
"2011","Josh Beckett","BOS","-0.1","510"
"2011","A.J. Burnett","NYY","0.0","512"
"2011","Jason Grilli","PIT","0.0","521"
"2011","Brad Penny","DET","-0.1","535"
"2011","Octavio Dotel","- - -","0.0","555"
"2011","Brad Lidge","PHI","0.0","563"
"2011","Scott Linebrink","ATL","0.0","564"
"2011","Mike MacDougal","LAD","0.0","612"
"2011","Jamey Wright","SEA","0.0","715"
"2011","Grant Balfour","OAK","0.0","718"
"2011","LaTroy Hawkins","MIL","0.0","729"
"2011","J.C. Romero","- - -","0.0","754"
"2011","Brad Thomas","DET","0.0","757"
"2011","Bruce Chen","KCR","0.0","769"
"2011","Scott Downs","LAA","0.0","773"
"2011","Carl Pavano","MIN","-0.1","790"
"2011","Randy Choate","FLA","0.0","813"
"2011","Mariano Rivera","NYY","0.0","844"
"2011","Sam Demel","ARI","0.0","868"
"2011","Scott Maine","CHC","0.0","885"
"2011","Alan Johnson","COL","0.0","917"
"2011","Vicente Padilla","LAD","0.0","964"
"2011","Joe Beimel","PIT","0.0","979"
"2011","Brett Tomko","TEX","0.0","1056"
"2011","Ryan Tucker","TEX","0.0","1062"
"2011","Ryan Franklin","STL","0.0","1076"
"2011","Freddy Garcia","NYY","-0.1","1077"
"2011","Joel Pineiro","LAA","-0.1","1094"
"2011","Arthur Rhodes","- - -","0.0","1097"
"2011","Rafael Soriano","NYY","0.0","1100"
"2011","Joe Nathan","MIN","0.0","1122"
"2011","Jerome Williams","LAA","0.0","1137"
"2011","Tommy Hunter","- - -","0.0","1157"
"2011","Jason Isringhausen","NYM","0.0","1158"
"2011","Francisco Cordero","CIN","0.0","1243"
"2011","Doug Davis","CHC","-0.2","1244"
"2011","Chris Woodward","TOR","-0.2","1329"
"2011","Pedro Beato","NYM","0.0","1330"
"2011","Blake Wood","KCR","0.0","1345"
"2011","Nick Hagadone","CLE","0.0","1351"
"2011","Andrew Bailey","OAK","0.0","1368"
"2011","Charlie Furbush","- - -","0.0","1370"
"2011","Joaquin Benoit","DET","0.0","1437"
"2011","Chad Durbin","CLE","0.0","1442"
"2011","Jon Rauch","TOR","0.0","1475"
"2011","Felix Doubront","BOS","0.0","1478"
"2011","Sandy Rosario","FLA","0.0","1525"
"2011","Mark Hendrickson","BAL","0.0","1574"
"2011","Brian Tallet","- - -","0.0","1646"
"2011","Luis Ayala","NYY","0.0","1650"
"2011","Jose Contreras","PHI","0.0","1660"
"2011","Javier Lopez","SFG","0.0","1663"
"2011","D.J. Carrasco","NYM","0.0","1666"
"2011","Wil Ledezma","TOR","0.0","1669"
"2011","Trever Miller","- - -","0.0","1672"
"2011","Robby Hammock","ARI","-0.1","1686"
"2011","Jose Valverde","DET","0.0","1726"
"2011","Edgar Gonzalez","COL","0.0","1727"
"2011","Aaron Heilman","ARI","0.0","1751"
"2011","Rich Harden","OAK","0.0","1772"
"2011","Sergio Mitre","- - -","0.0","1773"
"2011","Chad Gaudin","WSN","0.0","1783"
"2011","Kevin Gregg","BAL","0.0","1793"
"2011","Michael Gonzalez","- - -","0.0","1794"
"2011","J.J. Putz","ARI","0.0","1795"
"2011","John Grabow","CHC","0.0","1848"
"2011","Ryan Madson","PHI","0.0","1852"
"2011","Shawn Camp","TOR","0.0","1855"
"2011","Michael Wuertz","OAK","0.0","1856"
"2011","Matt Moore","TBR","0.0","1890"
"2011","Jason Frasor","- - -","0.0","1906"
"2011","Scott Proctor","- - -","0.0","1911"
"2011","Matt Thornton","CHW","0.0","1918"
"2011","Brian Bruney","CHW","0.0","1929"
"2011","Frank Francisco","TOR","0.0","1933"
"2011","Mike Adams","- - -","0.0","1937"
"2011","Justin Germano","CLE","0.0","1938"
"2011","Raul Valdes","- - -","0.0","1953"
"2011","Justin Berg","CHC","0.0","1973"
"2011","Josh Judy","CLE","0.0","1975"
"2011","Ivan Nova","NYY","-0.1","1994"
"2011","Tim Byrdak","NYM","0.0","1995"
"2011","Buddy Carlyle","NYY","0.0","2010"
"2011","Robinson Cancel","HOU","-0.2","2011"
"2011","Eric Farris","MIL","0.0","2066"
"2011","Willie Eyre","BAL","0.0","2078"
"2011","Heath Bell","SDP","0.0","2080"
"2011","Yhency Brazoban","ARI","0.0","2150"
"2011","Alfredo Simon","BAL","0.0","2155"
"2011","Taylor Buchholz","NYM","0.0","2168"
"2011","Chad Qualls","SDP","0.0","2170"
"2011","Steve Edlefsen","SFG","0.0","2185"
"2011","Joel Hanrahan","PIT","0.0","2186"
"2011","Blaine Boyer","NYM","0.0","2237"
"2011","Brandon Gomes","TBR","0.0","2267"
"2011","Joel Peralta","TBR","0.0","2332"
"2011","Randy Williams","BOS","0.0","2362"
"2011","Andrew Brackman","NYY","0.0","2365"
"2011","Jose Ceda","FLA","0.0","2377"
"2011","Anthony Varvaro","ATL","0.0","2385"
"2011","Corey Kluber","CLE","0.0","2429"
"2011","Andrew Carignan","OAK","0.0","2431"
"2011","Todd Coffey","WSN","0.0","2467"
"2011","Mark DiFelice","MIL","0.0","2468"
"2011","Mason Tobin","TEX","0.0","2534"
"2011","Juan Perez","PHI","0.0","2557"
"2011","Joe Paterson","ARI","0.0","2565"
"2011","Enrique Gonzalez","DET","0.0","2568"
"2011","Robinson Tejeda","KCR","0.0","2575"
"2011","Ryan Rohlinger","SFG","0.0","2621"
"2011","Scott Atchison","BOS","0.0","2642"
"2011","Brian Matusz","BAL","0.0","2646"
"2011","Corey Brown","WSN","-0.1","2650"
"2011","Brett Cecil","TOR","0.0","2660"
"2011","Joba Chamberlain","NYY","0.0","2692"
"2011","Bobby Cramer","OAK","0.0","2744"
"2011","Joel Carreno","TOR","0.0","2746"
"2011","Carlos Marmol","CHC","0.0","2790"
"2011","Joe Savery","PHI","0.0","2835"
"2011","John Gaub","CHC","0.0","2857"
"2011","Daniel Moskos","PIT","0.0","2858"
"2011","Juan Oviedo","FLA","0.0","2886"
"2011","Zach McAllister","CLE","0.0","2895"
"2011","Jeff Locke","PIT","-0.1","2929"
"2011","Eduardo Sanchez","STL","0.0","2966"
"2011","Sean Green","MIL","0.0","3001"
"2011","Bruce Billings","- - -","0.0","3044"
"2011","Anthony Slama","MIN","0.0","3064"
"2011","Kenley Jansen","LAD","0.0","3096"
"2011","Doug Slaten","WSN","0.0","3107"
"2011","Duane Below","DET","0.0","3124"
"2011","Luis Mendoza","KCR","0.0","3126"
"2011","Graham Godfrey","OAK","0.0","3128"
"2011","Tony Watson","PIT","0.0","3132"
"2011","Max Scherzer","DET","-0.1","3137"
"2011","Tim Collins","KCR","0.0","3164"
"2011","Jose Valdez","HOU","0.0","3217"
"2011","Josh Roenicke","COL","0.0","3241"
"2011","Jeff Samardzija","CHC","-0.1","3254"
"2011","Juan Gutierrez","ARI","0.0","3265"
"2011","Jordan Walden","LAA","0.0","3271"
"2011","Roberto Hernandez","CLE","0.0","3273"
"2011","Joe Smith","CLE","0.0","3281"
"2011","Nate Adcock","KCR","0.0","3282"
"2011","Hector Noesi","NYY","0.0","3292"
"2011","Chris Hatcher","FLA","0.0","3299"
"2011","Alberto Castillo","ARI","0.0","3316"
"2011","Darren O'Day","TEX","0.0","3321"
"2011","Jairo Asencio","ATL","0.0","3332"
"2011","Mitchell Boggs","STL","0.0","3344"
"2011","Cesar Ramos","TBR","0.0","3357"
"2011","Jeff Stevens","CHC","0.0","3367"
"2011","Brian Burres","PIT","0.0","3425"
"2011","Kevin Whelan","NYY","0.0","3462"
"2011","Jeff Fulchino","- - -","0.0","3532"
"2011","Danny Duffy","KCR","0.0","3542"
"2011","Clay Buchholz","BOS","0.0","3543"
"2011","Liam Hendriks","MIN","0.0","3548"
"2011","Rommie Lewis","TOR","0.0","3588"
"2011","David Pauley","- - -","0.0","3625"
"2011","Josh Kinney","CHW","0.0","3638"
"2011","Kyle Davies","KCR","0.0","3642"
"2011","Trystan Magnuson","OAK","0.0","3646"
"2011","Jim Johnson","BAL","0.0","3656"
"2011","Logan Ondrusek","CIN","0.0","3677"
"2011","Jesse Litsch","TOR","0.0","3688"
"2011","Brandon League","SEA","0.0","3731"
"2011","Everett Teaford","KCR","0.0","3732"
"2011","Cesar Jimenez","SEA","0.0","3762"
"2011","Brian Broderick","WSN","0.0","3773"
"2011","Tim Wood","PIT","0.0","3775"
"2011","Felipe Paulino","- - -","-0.1","3777"
"2011","Chris Resop","PIT","0.0","3799"
"2011","Chris Pettit","LAA","0.0","3870"
"2011","Shane Lindsay","CHW","0.0","3881"
"2011","Jason Bulger","LAA","0.0","3915"
"2011","Frankie de la Cruz","MIL","0.0","3920"
"2011","Jose Ascanio","PIT","0.0","3951"
"2011","David Carpenter","HOU","0.0","3959"
"2011","Edward Mujica","FLA","0.0","3970"
"2011","Josh Outman","OAK","-0.1","4004"
"2011","Hector Santiago","CHW","0.0","4026"
"2011","Dan Cortes","SEA","0.0","4027"
"2011","Brian Duensing","MIN","-0.1","4064"
"2011","Alex Burnett","MIN","0.0","4065"
"2011","Pedro Strop","- - -","0.0","4070"
"2011","Rafael Perez","CLE","0.0","4078"
"2011","Junichi Tazawa","BOS","0.0","4079"
"2011","Luke Gregerson","SDP","0.0","4090"
"2011","Jose Mijares","MIN","0.0","4140"
"2011","Derek Holland","TEX","0.0","4141"
"2011","Rafael Dolis","CHC","0.0","4185"
"2011","Enerio Del Rosario","HOU","0.0","4204"
"2011","Lance Pendleton","- - -","0.0","4214"
"2011","Armando Galarraga","ARI","-0.2","4222"
"2011","Wilton Lopez","HOU","0.0","4227"
"2011","Jered Weaver","LAA","-0.1","4235"
"2011","David Huff","CLE","0.0","4257"
"2011","David Hernandez","ARI","0.0","4259"
"2011","Nick Blackburn","MIN","0.0","4270"
"2011","Matt Albers","BOS","0.0","4300"
"2011","Scott Richmond","TOR","0.0","4307"
"2011","Lance Cormier","LAD","0.0","4346"
"2011","Kyle Drabek","TOR","0.0","4359"
"2011","Craig Breslow","OAK","0.0","4363"
"2011","Jeremy Hellickson","TBR","0.0","4371"
"2011","Zach Kroenke","ARI","0.0","4383"
"2011","Brad Mills","TOR","0.0","4420"
"2011","Kameron Loe","MIL","0.0","4422"
"2011","Michael Bowden","BOS","0.0","4440"
"2011","Matt Palmer","LAA","0.0","4457"
"2011","Brandon Moss","PHI","-0.1","4467"
"2011","Daniel Herrera","- - -","0.0","4552"
"2011","Zach Braddock","MIL","0.0","4553"
"2011","Tony Pena","CHW","0.0","4573"
"2011","Matt Lindstrom","COL","0.0","4604"
"2011","Joe Thatcher","SDP","0.0","4620"
"2011","Dave Bush","TEX","0.0","4635"
"2011","Brandon McCarthy","OAK","0.0","4662"
"2011","Pat Neshek","SDP","0.0","4682"
"2011","Jeff Francis","KCR","0.0","4684"
"2011","Ramon Troncoso","LAD","0.0","4685"
"2011","Jeremy Reed","MIL","-0.2","4730"
"2011","Sergio Santos","CHW","0.0","4734"
"2011","Jonathan Broxton","LAD","0.0","4759"
"2011","Scott Mathieson","PHI","0.0","4771"
"2011","Vinnie Pestano","CLE","0.0","4782"
"2011","Matt Capps","MIN","0.0","4788"
"2011","Rich Hill","BOS","0.0","4806"
"2011","Jesse Crain","CHW","0.0","4817"
"2011","Clay Rapada","BAL","0.0","4831"
"2011","Chuck James","MIN","0.0","4886"
"2011","Peter Moylan","ATL","0.0","4891"
"2011","Scott Kazmir","LAA","0.0","4897"
"2011","Jon Lester","BOS","-0.1","4930"
"2011","Justin De Fratus","PHI","0.0","4955"
"2011","Mitch Talbot","CLE","0.0","4961"
"2011","Fernando Salas","STL","0.0","4971"
"2011","Fernando Abad","HOU","0.0","4994"
"2011","Dale Thayer","NYM","0.0","5032"
"2011","Franklin Morales","- - -","0.0","5088"
"2011","Scott Diamond","MIN","0.0","5089"
"2011","Rick VandenHurk","BAL","0.0","5099"
"2011","Rob Delaney","TBR","0.0","5100"
"2011","Guillermo Moscoso","OAK","0.0","5106"
"2011","Evan Meek","PIT","0.0","5109"
"2011","Alfredo Aceves","BOS","0.0","5164"
"2011","Ernesto Frieri","SDP","0.0","5178"
"2011","Brayan Villarreal","DET","0.0","5180"
"2011","Chris Perez","CLE","0.0","5213"
"2011","Vin Mazzaro","KCR","0.0","5231"
"2011","Chris Tillman","BAL","0.0","5279"
"2011","Esmerling Vasquez","ARI","0.0","5280"
"2011","Samuel Deduno","SDP","0.0","5285"
"2011","Mark Hamburger","TEX","0.0","5329"
"2011","Atahualpa Severino","WSN","0.0","5332"
"2011","Alex Sanabia","FLA","-0.1","5350"
"2011","Brad Peacock","WSN","-0.1","5401"
"2011","Amauri Sanit","NYY","0.0","5436"
"2011","Jesse Chavez","KCR","0.0","5448"
"2011","Arodys Vizcaino","ATL","0.0","5498"
"2011","Tim Dillard","MIL","0.0","5518"
"2011","Boone Logan","NYY","0.0","5525"
"2011","Maikel Cleto","STL","0.0","5529"
"2011","Phil Coke","DET","0.0","5535"
"2011","Matt Harrison","TEX","-0.1","5551"
"2011","Mitch Stetter","MIL","0.0","5579"
"2011","Tyler Clippard","WSN","0.0","5640"
"2011","Henderson Alvarez","TOR","0.0","5669"
"2011","Jason Berken","BAL","0.0","5673"
"2011","Josh Lueke","SEA","0.0","5722"
"2011","Eric O'Flaherty","ATL","0.0","5746"
"2011","Fautino De Los Santos","OAK","0.0","5841"
"2011","Jason Motte","STL","0.0","5861"
"2011","Sean Marshall","CHC","0.0","5905"
"2011","Pat Misch","NYM","0.0","5909"
"2011","Wesley Wright","HOU","0.0","5960"
"2011","Pedro Viola","BAL","0.0","5971"
"2011","Jonathan Papelbon","BOS","0.0","5975"
"2011","Randall Delgado","ATL","-0.1","5985"
"2011","Jim Hoey","MIN","0.0","6007"
"2011","Takashi Saito","MIL","0.0","6021"
"2011","Nate Spears","BOS","-0.1","6026"
"2011","Kelvin Herrera","KCR","0.0","6033"
"2011","Dusty Hughes","MIN","0.0","6164"
"2011","Dellin Betances","NYY","0.0","6216"
"2011","Aaron Laffey","- - -","0.0","6248"
"2011","Trevor Cahill","OAK","-0.1","6249"
"2011","Scott Feldman","TEX","0.0","6283"
"2011","George Sherrill","ATL","0.0","6291"
"2011","Juan Abreu","HOU","0.0","6306"
"2011","Chris Ray","SEA","0.0","6315"
"2011","Al Alburquerque","DET","0.0","6324"
"2011","John Danks","CHW","0.0","6329"
"2011","Henry Rodriguez","WSN","0.0","6371"
"2011","Luis Perez","TOR","0.0","6389"
"2011","Rich Thompson","LAA","0.0","6422"
"2011","Jeremy Accardo","BAL","0.0","6428"
"2011","Mike O'Connor","NYM","0.0","6457"
"2011","Jamie Hoffmann","LAD","-0.1","6461"
"2011","Kevin Jepsen","LAA","0.0","6475"
"2011","Steve Cishek","FLA","0.0","6483"
"2011","Brian Wilson","SFG","0.0","6485"
"2011","Michael Stutes","PHI","0.0","6550"
"2011","Alex Cobb","TBR","0.0","6562"
"2011","Anthony Vasquez","SEA","0.0","6577"
"2011","Waldis Joaquin","SFG","0.0","6580"
"2011","Daryl Thompson","CIN","0.0","6603"
"2011","Marc Rzepczynski","- - -","0.0","6612"
"2011","Brad Brach","SDP","0.0","6627"
"2011","Carlos Carrasco","CLE","-0.1","6632"
"2011","Craig Kimbrel","ATL","0.0","6655"
"2011","Francisco Rodriguez","LAA","0.0","6688"
"2011","Andrew Miller","BOS","-0.1","6785"
"2011","Julio Teheran","ATL","-0.1","6797"
"2011","Jeff Manship","MIN","0.0","6865"
"2011","Marcos Mateo","CHC","0.0","6869"
"2011","Collin Balester","WSN","-0.1","6883"
"2011","Martin Maldonado","MIL","0.0","6887"
"2011","Joakim Soria","KCR","0.0","6941"
"2011","Luke Hochevar","KCR","0.0","6943"
"2011","Bobby Cassevah","LAA","0.0","6950"
"2011","Drew Storen","WSN","0.0","6983"
"2011","Hong-Chih Kuo","LAD","0.0","7016"
"2011","Merkin Valdez","TEX","0.0","7019"
"2011","Alex Torres","TBR","0.0","7038"
"2011","James Shields","TBR","-0.1","7059"
"2011","Trevor Bell","LAA","0.0","7074"
"2011","Daniel Bard","BOS","0.0","7115"
"2011","Sergio Escalona","HOU","0.0","7122"
"2011","Ryan Mattheus","WSN","0.0","7169"
"2011","Jonny Venters","ATL","0.0","7175"
"2011","Greg Holland","KCR","0.0","7196"
"2011","Josh Rupe","BAL","0.0","7206"
"2011","Nick Masset","CIN","0.0","7267"
"2011","Brad Ziegler","- - -","0.0","7293"
"2011","Darin Mastroianni","TOR","-0.1","7316"
"2011","Adam Russell","TBR","0.0","7334"
"2011","Casey Janssen","TOR","0.0","7355"
"2011","Zach Stewart","- - -","0.0","7397"
"2011","Mark Lowe","TEX","0.0","7416"
"2011","Gio Gonzalez","OAK","-0.1","7448"
"2011","Phil Hughes","NYY","0.0","7450"
"2011","Jeff Marquez","NYY","0.0","7456"
"2011","Jim Miller","COL","0.0","7458"
"2011","Anthony Swarzak","MIN","0.0","7466"
"2011","Wyatt Toregas","PIT","-0.1","7471"
"2011","Ryan Webb","FLA","0.0","7474"
"2011","Mike Ekstrom","TBR","0.0","7488"
"2011","Scott Elbert","LAD","0.0","7489"
"2011","Kyle Waldrop","MIN","0.0","7513"
"2011","Evan Scribner","SDP","0.0","7525"
"2011","Lucas Harrell","- - -","0.0","7541"
"2011","Tommy Hottovy","BOS","0.0","7542"
"2011","Jake McGee","TBR","0.0","7550"
"2011","Fernando Rodriguez","HOU","0.0","7558"
"2011","Cory Wade","NYY","0.0","7570"
"2011","Chad Reineke","CIN","0.0","7641"
"2011","Chris Leroux","PIT","0.0","7645"
"2011","Andy Sonnanstine","TBR","0.0","7667"
"2011","Jeff Gray","- - -","0.0","7718"
"2011","Mike Fiers","MIL","0.0","7754"
"2011","Hideki Okajima","BOS","0.0","7763"
"2011","Shawn Kelley","SEA","0.0","7773"
"2011","Daisuke Matsuzaka","BOS","0.0","7775"
"2011","Jerry Blevins","OAK","0.0","7841"
"2011","Tyson Ross","OAK","0.0","7872"
"2011","Kyle Weiland","BOS","0.0","7874"
"2011","Josh Lindblom","LAD","0.0","7882"
"2011","Cory Gearrin","ATL","0.0","7947"
"2011","Matt Daley","COL","0.0","7952"
"2011","Frank Herrmann","CLE","0.0","7960"
"2011","Anthony Bass","SDP","-0.1","7982"
"2011","Ramon Ramirez","SFG","0.0","7986"
"2011","Glen Perkins","MIN","0.0","8041"
"2011","Jason Vargas","SEA","0.0","8044"
"2011","Mark Worrell","BAL","0.0","8045"
"2011","Brett Carroll","MIL","-0.1","8066"
"2011","Dallas Braden","OAK","0.0","8099"
"2011","Michael Schwimer","PHI","0.0","8103"
"2011","Bryan Shaw","ARI","0.0","8110"
"2011","Neil Wagner","OAK","0.0","8162"
"2011","Brett Anderson","OAK","0.0","8223"
"2011","David Robertson","NYY","0.0","8241"
"2011","J.P. Howell","TBR","0.0","8245"
"2011","Huston Street","COL","0.0","8258"
"2011","Tony Sipp","CLE","0.0","8280"
"2011","Jared Burton","CIN","0.0","8346"
"2011","David Purcey","- - -","0.0","8360"
"2011","Troy Patton","BAL","0.0","8368"
"2011","Mitch Atkins","BAL","0.0","8369"
"2011","Brad Bergesen","BAL","0.0","8375"
"2011","Adam Wilk","DET","0.0","8421"
"2011","Jordan Norberto","OAK","0.0","8432"
"2011","Robbie Weinhardt","DET","0.0","8479"
"2011","Danny Farquhar","TOR","0.0","8501"
"2011","Michael Kohn","LAA","0.0","8505"
"2011","Bill Bray","CIN","0.0","8538"
"2011","Chris Carpenter","CHC","0.0","8556"
"2011","Edgmer Escalona","COL","0.0","8574"
"2011","Philip Humber","CHW","-0.1","8586"
"2011","Phil Dumatrait","MIN","0.0","8598"
"2011","Dustin McGowan","TOR","0.0","8600"
"2011","Bobby Jenks","BOS","0.0","8645"
"2011","Luis Marte","DET","0.0","8651"
"2011","Justin Verlander","DET","-0.1","8700"
"2011","Manny Acosta","NYM","0.0","8725"
"2011","Daniel Schlereth","DET","0.0","8739"
"2011","Eric Hacker","MIN","0.0","8743"
"2011","Andrew Cashner","CHC","0.0","8782"
"2011","Elih Villanueva","FLA","0.0","8796"
"2011","Ryan Perry","DET","0.0","8799"
"2011","Antonio Bastardo","PHI","0.0","8844"
"2011","Ryan Cook","ARI","0.0","8855"
"2011","Matt Reynolds","COL","0.0","8887"
"2011","Aneury Rodriguez","HOU","-0.2","8948"
"2011","Blake Hawksworth","LAD","0.0","8963"
"2011","Lars Anderson","BOS","-0.2","9018"
"2011","Jeanmar Gomez","CLE","0.0","9033"
"2011","John Axford","MIL","0.0","9059"
"2011","Zach Putnam","CLE","0.0","9080"
"2011","Cody Eppley","TEX","0.0","9095"
"2011","Erik Hamren","SDP","0.0","9133"
"2011","Sean O'Sullivan","KCR","0.0","9137"
"2011","Lester Oliveros","- - -","0.0","9167"
"2011","Koji Uehara","- - -","0.0","9227"
"2011","Chad Beck","TOR","0.0","9258"
"2011","David Herndon","PHI","-0.1","9264"
"2011","Dylan Axelrod","CHW","0.0","9303"
"2011","Jared Hughes","PIT","0.0","9325"
"2011","Mike Crotta","PIT","0.0","9337"
"2011","Brandon Morrow","TOR","-0.1","9346"
"2011","Kris Medlen","ATL","0.0","9417"
"2011","George Kontos","NYY","0.0","9486"
"2011","Jeremy Jeffress","KCR","0.0","9490"
"2011","Jay Buente","- - -","0.0","9494"
"2011","Kam Mickolio","ARI","0.0","9513"
"2011","Jordan Smith","CIN","0.0","9515"
"2011","Andrew Carpenter","- - -","0.0","9533"
"2011","P.J. Walters","- - -","0.0","9557"
"2011","Mike McClendon","MIL","0.0","9587"
